datetime,clientid,minute,country_code,sourcemedium,internal_event,device_category,hour,channel,carrier,wifi,operator,external_event
2020-03-31 15:01:37,5684892508-11040353656732A27982617515855L91K687577,1,CO,organic,install,phone,15,,"""#QuedateEnCasa""",False,"""#QuedateEnCasa""",B
2020-03-31 15:01:38,5684889478-72915579611132A27982617515855L91K397806,1,CO,organic,install,phone,15,,quedateencasa,True,TIGO,B
2020-03-31 15:01:39,5684896009-60510826302202A27982617515855L91K894501,1,CO,Facebook Ads,install,phone,15,Facebook,Claro,False,Claro,B
2020-03-31 16:02:52,5688476728-47372122A27982617515855L91K,2,CO,organic,install,tablet,16,,,True,,DD
2020-03-31 16:02:52,5688558766-39081428743262A27982617515855L91K079256,2,CO,organic,install,phone,16,,Claro,True,Claro,DD
2020-03-31 16:02:53,5688560928-74063665525142A27982617515855L91K886966,2,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",DD
2020-03-31 16:02:56,5688571498-14196957716642A27982617515855L91K326461,2,CO,organic,install,phone,16,,"""TIGO 4G  """,False,"""TIGO 4G  """,DD
2020-03-31 16:02:57,5688499713-10687054517142A27982617515855L91K5612,2,CO,organic,install,phone,16,,Claro,False,Claro,DD
2020-03-31 16:02:58,5688574157-48328431149492A27982617515855L91K853223,2,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",DD
2020-03-31 16:02:58,5688569047-68507501665322A27982617515855L91K836998,2,CO,organic,install,phone,16,,Claro,True,Claro,DD
2020-03-31 16:02:58,5688573224-48865807143802A27982617515855L91K347757,2,CO,organic,install,phone,16,,Claro,True,Claro,DD
2020-03-31 16:02:58,5688570563-36272371255312A27982617515855L91K666890,2,CO,organic,install,phone,16,,movistar,True,"""#QuedateEnCasa""",DD
2020-03-31 16:02:59,5688573880-57490180587132A27982617515855L91K52358,2,CO,organic,install,phone,16,,Claro,False,Claro,DD
2020-03-31 16:03:00,5443177002-59651784142342A27982617515855L91K860840,3,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,16,,,False,,DD
2020-03-31 16:03:04,5688581812-57447476238792A27982617515855L91K289094,3,CO,organic,install,phone,16,,Claro,False,Claro,DD
2020-03-31 16:03:05,5688553055-20014830821212A27982617515855L91K222415,3,CO,organic,install,phone,16,,"""#quedateencasa""",True,TIGO,DD
2020-03-31 16:03:05,5687302567-05045842A27982617515855L91K,3,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,16,Facebook,,False,,DD
2020-03-31 16:03:06,5688582048-54845798993342A27982617515855L91K621866,3,CO,organic,install,phone,16,,Claro,True,Claro,DD
2020-03-31 16:43:07,5690638579-70247202A27982617515855L91K,43,CO,organic,install,phone,16,,,True,,Z
2020-03-31 16:43:09,5690976418-51756012178492A27982617515855L91K731120,43,CO,Facebook Ads,install,phone,16,AudienceNetwork,TIGO,False,TIGO,Z
2020-03-31 16:43:10,5690985987-14424075062152A27982617515855L91K885479,43,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:11,5690206879-91636196065392A27982617515855L91K255405,43,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,16,Facebook,,False,,Z
2020-03-31 16:43:12,5690989606-79092196493512A27982617515855L91K257173,43,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:16,5690990979-57714274102182A27982617515855L91K022114,43,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:17,5690449137-79810742855422A27982617515855L91K636243,43,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,16,,,False,,Z
2020-03-31 16:43:17,5690968434-49612789823472A27982617515855L91K031603,43,CO,Facebook Ads,install,phone,16,Facebook,Claro,True,Claro,Z
2020-03-31 16:43:17,5690769659-34726742A27982617515855L91K,43,CO,Facebook Ads,install,phone,16,Instagram,,True,,Z
2020-03-31 16:43:17,5690994012-31899646229562A27982617515855L91K266076,43,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:18,5168436042-26351162A27982617515855L91K,43,CO,organic,install,phone,16,,,False,,Z
2020-03-31 16:43:18,5690991165-13278786345872A27982617515855L91K289561,43,CO,organic,install,phone,16,,Movistar,True,Movistar,Z
2020-03-31 16:43:19,5690989054-79784341569282A27982617515855L91K809653,43,CO,Facebook Ads,install,phone,16,Instagram,Virgin Mobile,True,Virgin Mobile,Z
2020-03-31 16:43:19,5690995234-84156234543332A27982617515855L91K626644,43,CO,organic,install,phone,16,,Claro,False,Claro,Z
2020-03-31 16:43:20,5690989375-80977833458782A27982617515855L91K369809,43,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:20,5690694700-57349512A27982617515855L91K,43,CO,googleadwords_int,install,phone,16,UAC_Display,,True,,Z
2020-03-31 16:43:20,5690996005-57682321585232A27982617515855L91K310476,43,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 16:43:20,5690993417-25099778067272A27982617515855L91K60465,43,CO,Facebook Ads,install,phone,16,Facebook,Movistar,True,Movistar,Z
2020-03-31 16:46:58,5691077205-26495302A27982617515855L91K,46,CO,organic,install,phone,16,,,True,,R
2020-03-31 16:46:59,5691196369-54118037587272A27982617515855L91K200475,46,CO,organic,install,phone,16,,Claro,False,Claro,R
2020-03-31 16:46:59,5691211393-45733676140722A27982617515855L91K747582,46,CO,jampp_int,install,phone,16,,Avantel 4G LTE,True,Avantel 4G LTE,R
2020-03-31 16:47:00,5691216456-58136212809882A27982617515855L91K114425,47,CO,organic,install,phone,16,,"""#quedateencasa""",True,ETB 4G,R
2020-03-31 16:47:01,5691206385-65500865366132A27982617515855L91K147066,47,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",False,"""#QuedateEnCasa""",R
2020-03-31 16:47:02,5691209490-83751202804902A27982617515855L91K491859,47,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",R
2020-03-31 16:47:02,5691213432-44399090456492A27982617515855L91K94362,47,CO,Facebook Ads,install,phone,16,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",R
2020-03-31 16:47:04,3062040894-47845482A27982617515735L91K,47,CO,organic,install,phone,16,,,True,,R
2020-03-31 16:47:04,5691210676-51219756321522A27982617515855L91K398601,47,CO,organic,install,phone,16,,Avantel 4G LTE,False,Avantel 4G LTE,R
2020-03-31 16:47:04,5691214488-25309289992522A27982617515855L91K339566,47,CO,organic,install,phone,16,,Claro,True,Claro,R
2020-03-31 16:47:04,5691211773-36714480904872A27982617515855L91K319520,47,CO,organic,install,phone,16,,TIGO,False,TIGO,R
2020-03-31 16:47:06,5691217285-19313570304632A27982617515855L91K373207,47,CO,organic,install,phone,16,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",R
2020-03-31 16:47:07,5691220260-24390543878482A27982617515855L91K178748,47,CO,organic,install,phone,16,,"""#quedateencasa""",True,TIGO,R
2020-03-31 16:47:07,5658626058-13691522A27982617515855L91K,47,CO,Apple Search Ads,install,phone,16,,,True,,R
2020-03-31 16:47:08,5691217196-69274817994922A27982617515855L91K481248,47,CO,Facebook Ads,install,phone,16,Facebook,quedateencasa,True,TIGO,R
2020-03-31 16:47:09,5690572973-39337306388012A27982617515855L91K945420,47,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,16,,,False,,R
2020-03-31 16:47:10,5691211870-13956051866202A27982617515855L91K989437,47,CO,Facebook Ads,install,phone,16,AudienceNetwork,TIGO,False,TIGO,R
2020-03-31 18:44:12,5754716438-53618502878112A27982617515755L91K580964,44,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,Z
2020-03-31 18:44:13,5697119859-66420901480392A27982617515855L91K459505,44,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,Messenger,,False,,Z
2020-03-31 18:44:13,5698248235-16490666401492A27982617515855L91K059792,44,CO,Facebook Ads,install,phone,18,Facebook,,True,Virgin Mobile,Z
2020-03-31 18:44:14,5698248180-89359980987782A27982617515855L91K424924,44,CO,Facebook Ads,install,phone,18,Facebook,Claro,False,Claro,Z
2020-03-31 18:44:14,5698238409-80270704930142A27982617515855L91K673447,44,CO,organic,install,phone,18,,Claro,True,Claro,Z
2020-03-31 18:44:14,4955105601-40217759391772A27982617515745L91K66633,44,CO,organic,install,phone,18,,Claro,False,Claro,Z
2020-03-31 18:44:17,5698254951-45353688758172A27982617515855L91K453188,44,CO,Facebook Ads,install,phone,18,Facebook,Movistar,True,Movistar,Z
2020-03-31 18:44:17,5698228124-33384471040952A27982617515855L91K376982,44,CO,organic,install,phone,18,,TIGO,False,TIGO,Z
2020-03-31 18:44:17,5697879311-31792807030452A27982617515855L91K283094,44,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,Instagram,,False,,Z
2020-03-31 18:44:18,9816741950-84042113320162A27982617515795L91K828588,44,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,Z
2020-03-31 18:44:18,5698242511-25174695964362A27982617515855L91K566008,44,CO,Facebook Ads,install,phone,18,Facebook,quedateencasa,False,TIGO,Z
2020-03-31 18:44:19,0885586288-75176152A27982617515505L91K,44,CO,organic,install,phone,18,,,False,,Z
2020-03-31 18:44:21,5698167842-12673922A27982617515855L91K,44,CO,googleadwords_int,install,tablet,18,UAC_Video,,True,,Z
2020-03-31 18:44:23,5698251787-84974923432372A27982617515855L91K163493,44,CO,organic,install,phone,18,,movistar,True,Movistar,Z
2020-03-31 18:44:23,5698261117-78476470054642A27982617515855L91K815162,44,CO,Facebook Ads,install,phone,18,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 18:44:23,5612563266-14970547013662A27982617515855L91K891148,44,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,Z
2020-03-31 18:44:24,5698260438-86806457127032A27982617515855L91K173777,44,CO,organic,install,phone,18,,Claro,True,Claro,Z
2020-03-31 18:44:26,4921823908-12278793277982A27982617515845L91K868966,44,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,Instagram,,False,,Z
2020-03-31 18:44:26,5698249724-86236779216812A27982617515855L91K452458,44,CO,organic,install,phone,18,,Claro,True,Claro,Z
2020-03-31 18:44:27,5698254463-47494230926502A27982617515855L91K601707,44,CO,organic,install,phone,18,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 18:44:27,5698257811-32404061405812A27982617515855L91K409674,44,CO,Facebook Ads,install,phone,18,Messenger,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 18:50:15,5698611227-88859732441732A27982617515855L91K892819,50,CO,organic,install,phone,18,,Claro,True,Claro,BB
2020-03-31 18:50:15,5698571376-13267322A27982617515855L91K,50,CO,organic,install,phone,18,,,True,,BB
2020-03-31 18:50:16,5697348906-28161716938032A27982617515855L91K085616,50,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,BB
2020-03-31 18:50:18,5698602614-65962102312502A27982617515855L91K166584,50,CO,Facebook Ads,install,phone,18,AudienceNetwork,TIGO,True,TIGO,BB
2020-03-31 18:50:20,5698614976-80644658699912A27982617515855L91K047797,50,CO,organic,install,phone,18,,Claro,True,Claro,BB
2020-03-31 18:50:20,5698615817-68979616294942A27982617515855L91K396599,50,CO,organic,install,phone,18,,Claro,True,Claro,BB
2020-03-31 18:50:21,5698617386-97940861555862A27982617515855L91K1116,50,CO,organic,install,phone,18,,TIGO,True,TIGO,BB
2020-03-31 18:50:21,5698152206-24543783578672A27982617515855L91K877904,50,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,BB
2020-03-31 18:50:21,5698617881-83103431711402A27982617515855L91K638577,50,CO,organic,install,phone,18,,Movistar,True,Movistar,BB
2020-03-31 18:50:22,5698614474-72550949372772A27982617515855L91K076837,50,CO,organic,install,phone,18,,Claro,False,Claro,BB
2020-03-31 18:50:22,5698630367-76210301587572A27982617515855L91K529190,50,CO,organic,install,phone,18,,Claro,True,Claro,BB
2020-03-31 18:50:25,5698612390-82372594444462A27982617515855L91K597550,50,CO,organic,install,phone,18,,Avantel 4G LTE,True,Avantel 4G LTE,BB
2020-03-31 18:50:25,5698540323-07424842A27982617515855L91K,50,CO,organic,install,phone,18,,,True,,BB
2020-03-31 18:50:26,5697693204-68116762A27982617515855L91K,50,CO,organic,install,phone,18,,,True,,BB
2020-03-31 18:50:26,8914040412-45164642A27982617515585L91K,50,CO,organic,install,phone,18,,,True,,BB
2020-03-31 18:50:27,5698618859-81129554270052A27982617515855L91K549970,50,CO,Facebook Ads,install,phone,18,Instagram,Claro,True,Claro,BB
2020-03-31 18:50:28,2162488428-69221445114272A27982617515825L91K691046,50,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,BB
2020-03-31 18:50:28,5698621585-62008407632912A27982617515855L91K202315,50,CO,Facebook Ads,install,phone,18,Facebook,Claro,True,Claro,BB
2020-03-31 18:50:28,5698620942-62488212163492A27982617515855L91K751763,50,CO,organic,install,phone,18,,Claro,True,Claro,BB
2020-03-31 18:50:30,5698618171-86738240558592A27982617515855L91K113474,50,CO,organic,install,phone,18,,TIGO,False,TIGO,BB
2020-03-31 18:50:30,5816473666-36010588291932A27982617515655L91K919279,50,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,18,,,False,,BB
2020-03-31 19:54:52,5702488157-25175952367522A27982617515855L91K636176,54,CO,Facebook Ads,install,phone,19,Facebook,TIGO 3.5G,True,TIGO 3.5G,Z
2020-03-31 19:54:54,5702488251-89218582979782A27982617515855L91K801723,54,CO,Facebook Ads,install,phone,19,Facebook,Avantel 4G LTE,True,Avantel 4G LTE,Z
2020-03-31 19:54:55,5702141731-16055198485222A27982617515855L91K044790,54,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,19,,,False,,Z
2020-03-31 19:54:55,1306994977-78798112A27982617515615L91K,54,CO,organic,install,phone,19,,,False,,Z
2020-03-31 19:54:56,5183513553-32747649900082A27982617515855L91K302472,54,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,19,,,False,,Z
2020-03-31 19:54:58,5702324140-65413202A27982617515855L91K,54,CO,organic,install,phone,19,,,True,,Z
2020-03-31 19:54:58,5702490115-43410018597222A27982617515855L91K80369,54,CO,organic,install,phone,19,,Avantel 4G LTE,False,Avantel 4G LTE,Z
2020-03-31 19:55:00,5702493550-13776596652892A27982617515855L91K91514,55,CO,organic,install,phone,19,,TIGO,True,TIGO,Z
2020-03-31 19:55:00,5702467276-21147592028382A27982617515855L91K472589,55,CO,Facebook Ads,install,phone,19,Facebook,Claro,True,Claro,Z
2020-03-31 19:55:01,5702497729-90237821158632A27982617515855L91K440469,55,CO,organic,install,phone,19,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 19:55:02,5702962918-58293666167622A27982617515855L91K836784,55,CO,Facebook Ads,install,phone,19,Instagram,Avantel 4G LTE,True,Avantel 4G LTE,Z
2020-03-31 19:55:03,5702497264-19110296095022A27982617515855L91K125390,55,CO,organic,install,phone,19,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 19:55:03,5702512870-21330894355022A27982617515855L91K31433,55,CO,branch_int,install,phone,19,,quedateencasa,True,TIGO,Z
2020-03-31 19:55:05,5702494857-31243748060102A27982617515855L91K341533,55,CO,organic,install,phone,19,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 19:55:05,5702513630-37112504856422A27982617515855L91K128707,55,CO,organic,install,phone,19,,"""#QuedateEnCasa""",False,"""#QuedateEnCasa""",Z
2020-03-31 19:55:06,5702479280-76880706163522A27982617515855L91K241084,55,CO,organic,install,phone,19,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-31 19:55:07,3837034807-56894822A27982617515735L91K,55,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,19,Instagram,,False,,Z
2020-03-31 19:55:07,5702496372-38896417433962A27982617515855L91K353004,55,CO,Facebook Ads,install,phone,19,Instagram,Movistar,True,Movistar,Z
2020-03-31 19:55:07,4804661555-63854752A27982617515745L91K,55,CO,organic,install,phone,19,,,True,,Z
2020-03-31 20:07:08,0481104154-34390872A27982617515705L91K,7,CO,Facebook Ads,install,phone,20,AudienceNetwork,,True,,A
2020-03-31 20:07:10,5703217058-19548734815142A27982617515855L91K946235,7,CO,Facebook Ads,install,phone,20,Facebook,ETB 4G,False,ETB 4G,A
2020-03-31 20:07:10,2837335023-02186142A27982617515825L91K,7,CO,branch_int,install,phone,20,WhatsApp,,True,,A
2020-03-31 20:07:12,5703212958-39994530487772A27982617515855L91K860233,7,CO,organic,install,phone,20,,TIGO,True,TIGO,A
2020-03-31 20:07:13,3774515288-83934242A27982617515735L91K,7,CO,googleadwords_int,install,phone,20,UAC_Display,,True,,A
2020-03-31 20:07:15,5703000584-39714202A27982617515855L91K,7,CO,organic,install,phone,20,,,True,,A
2020-03-31 20:07:16,5703229145-70166006006702A27982617515855L91K404963,7,CO,organic,install,phone,20,,,True,Claro,A
2020-03-31 20:07:19,5703234825-16829700733782A27982617515855L91K953458,7,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",A
2020-03-31 20:07:19,6054891462-83867682A27982617515265L91K,7,CO,organic,install,phone,20,,,True,,A
2020-03-31 20:07:20,5702909865-98912437395352A27982617515855L91K18374,7,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,A
2020-03-31 20:07:20,5703227058-10779897347892A27982617515855L91K340311,7,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",A
2020-03-31 20:07:20,5701695477-33187418388262A27982617515855L91K695651,7,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,A
2020-03-31 20:07:21,5702544209-28309682498132A27982617515855L91K260441,7,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,A
2020-03-31 20:07:22,5703338159-54756911495382A27982617515855L91K453236,7,CO,organic,install,phone,20,,Claro,False,Claro,A
2020-03-31 20:07:22,5703234406-83452987999612A27982617515855L91K604222,7,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",A
2020-03-31 20:22:03,5704094924-88707458649152A27982617515855L91K096027,22,CO,organic,install,phone,20,,"""#QuedateEnCasa""",False,"""#QuedateEnCasa""",B
2020-03-31 20:22:04,5704119835-42325862107472A27982617515855L91K91060,22,CO,branch_int,install,phone,20,WhatsApp,Claro,True,Claro,B
2020-03-31 20:22:04,1718796808-35189676031592A27982617515815L91K627789,22,CO,mobwonder_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,B
2020-03-31 20:22:04,5703339977-25658025450032A27982617515855L91K92315,22,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,Instagram,,False,,B
2020-03-31 20:22:05,5704088457-15776382627692A27982617515855L91K227760,22,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",B
2020-03-31 20:22:05,5704117204-23228041333542A27982617515855L91K379311,22,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",B
2020-03-31 20:22:06,9774001497-99539552A27982617515695L91K,22,CO,organic,install,phone,20,,,False,,B
2020-03-31 20:22:07,5704117779-25748655637982A27982617515855L91K295514,22,CO,Facebook Ads,install,phone,20,Facebook,Claro,True,Claro,B
2020-03-31 20:22:08,5702569184-87650802A27982617515855L91K,22,CO,organic,install,phone,20,,,True,,B
2020-03-31 20:22:08,5700745588-21546560452422A27982617515855L91K969035,22,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,Facebook,,False,,B
2020-03-31 20:22:08,5704122421-21538600215372A27982617515855L91K692273,22,CO,organic,install,phone,20,,,True,Claro,B
2020-03-31 20:22:08,5703564148-65055622A27982617515855L91K,22,CO,googleadwords_int,install,phone,20,UAC_Video,,False,,B
2020-03-31 20:22:09,9239531315-20166542A27982617515795L91K,22,CO,organic,install,phone,20,,,True,,B
2020-03-31 20:22:09,5704116589-44348038524862A27982617515855L91K979281,22,CO,organic,install,phone,20,,quedateencasa,True,TIGO,B
2020-03-31 20:22:11,5704126673-44445012688382A27982617515855L91K406291,22,CO,Facebook Ads,install,phone,20,Facebook,Claro,True,Claro,B
2020-03-31 20:22:12,5267174606-65242403688732A27982617515855L91K541382,22,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,B
2020-03-31 20:22:12,5704122069-33158106877252A27982617515855L91K653928,22,CO,organic,install,phone,20,,Claro,True,Claro,B
2020-03-31 20:22:14,5702254677-57721392A27982617515855L91K,22,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,B
2020-03-31 20:22:15,5704129399-39555816102562A27982617515855L91K643505,22,CO,organic,install,phone,20,,Virgin Mobile,True,Virgin Mobile,B
2020-03-31 20:22:16,2479520468-33411772A27982617515525L91K,22,CO,branch_int,install,phone,20,Copy link,,True,,B
2020-03-31 20:22:16,5704130995-79855994939982A27982617515855L91K606555,22,CO,organic,install,phone,20,,Claro,True,Claro,B
2020-03-31 20:22:17,5704130015-67463997299172A27982617515855L91K796805,22,CO,organic,install,phone,20,,"""#quedateencasa""",True,TIGO,B
2020-03-31 20:22:17,5689330157-88804075816892A27982617515855L91K860440,22,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,B
2020-03-31 20:22:18,5702734375-92374592A27982617515855L91K,22,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,B
2020-03-31 20:22:18,5704120805-55663717871082A27982617515855L91K707841,22,CO,Facebook Ads,install,phone,20,Facebook,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",B
2020-03-31 20:44:27,5705321415-73782042A27982617515855L91K,44,CO,organic,install,phone,20,,,True,,BB
2020-03-31 20:44:28,5705447435-86712938312212A27982617515855L91K588933,44,CO,Facebook Ads,install,phone,20,Facebook,quedateencasa,True,TIGO,BB
2020-03-31 20:44:31,5705464677-43967909388642A27982617515855L91K334611,44,CO,organic,install,phone,20,,"""#QuedateEnCasa""",False,"""#QuedateEnCasa""",BB
2020-03-31 20:44:32,2542148000-34088942A27982617515725L91K,44,CO,organic,install,phone,20,,,True,,BB
2020-03-31 20:44:33,5704787906-14449842A27982617515855L91K,44,CO,organic,install,phone,20,,,True,,BB
2020-03-31 20:44:40,5530377637-65134804532582A27982617515855L91K740143,44,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,BB
2020-03-31 20:44:40,5702946413-56649796624482A27982617515855L91K484159,44,CO,dataliftretargeting_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,BB
2020-03-31 20:44:41,5705477387-70715472057352A27982617515855L91K386753,44,CO,organic,install,phone,20,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",BB
2020-03-31 20:54:40,7482374681-52046972A27982617515775L91K,54,CO,organic,install,phone,20,,,True,,G
2020-03-31 20:54:41,7598698792-23475312A27982617515575L91K,54,CO,googleadwords_int,install,phone,20,UAC_Video,,True,,G
2020-03-31 20:54:43,5705605452-45293896080912A27982617515855L91K568573,54,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,G
2020-03-31 20:54:49,5706070550-72246469643792A27982617515855L91K070134,54,CO,organic,install,phone,20,,quedateencasa,True,TIGO,G
2020-03-31 20:54:49,5705770032-96230713875162A27982617515855L91K94079,54,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,Facebook,,False,,G
2020-03-31 20:54:54,5269121746-71598640313922A27982617515855L91K385383,54,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,20,,,False,,G
2020-03-31 21:32:52,5708069755-73958777778472A27982617515855L91K036550,32,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,21,,,False,,B
2020-03-31 21:32:53,5708370217-25394105326222A27982617515855L91K702947,32,CO,Facebook Ads,install,phone,21,Facebook,Claro,True,Claro,B
2020-03-31 21:32:54,5708309562-77845389150982A27982617515855L91K795770,32,CO,organic,install,phone,21,,Claro,True,Claro,B
2020-03-31 21:32:55,5708358364-15358903403362A27982617515855L91K652261,32,CO,organic,install,phone,21,,Movistar,True,Movistar,B
2020-03-31 21:32:56,5708347935-87445043128502A27982617515855L91K993117,32,CO,Facebook Ads,install,phone,21,Facebook,TIGO,True,TIGO,B
2020-03-31 21:32:57,5707294086-02312392A27982617515855L91K,32,CO,organic,install,phone,21,,,True,,B
2020-03-31 21:32:58,5708372285-51199493849432A27982617515855L91K761848,32,CO,organic,install,phone,21,,Claro,True,"""#QuedateEnCasa""",B
2020-03-31 21:32:59,5708368845-98571858502002A27982617515855L91K11902,32,CO,organic,install,phone,21,,"""#quedateencasa""",True,TIGO,B
2020-03-31 21:33:02,5708337793-48382182777782A27982617515855L91K854539,33,CO,organic,install,phone,21,,"""#quedateencasa""",True,TIGO,B
2020-03-31 21:33:05,5703234364-09205152A27982617515855L91K,33,CO,organic,install,phone,21,,,True,,B
2020-03-31 21:33:05,5708371150-15717271275902A27982617515855L91K537723,33,CO,organic,install,phone,21,,quedateencasa,False,TIGO,B
2020-03-31 21:33:05,5708378469-37716580836932A27982617515855L91K004901,33,CO,organic,install,phone,21,,Claro,True,Claro,B
2020-03-31 22:03:44,5710212724-18545214105792A27982617515855L91K529562,3,CO,organic,install,phone,22,,Movistar,False,Movistar,D
2020-03-31 22:03:49,5710224324-88530069482072A27982617515855L91K786370,3,CO,organic,install,phone,22,,Claro,True,Claro,D
2020-03-31 23:34:14,5715373711-19647222A27982617515855L91K,34,CO,Apple Search Ads,install,phone,23,,,True,,R
2020-03-31 23:34:21,5715653250-69853971340312A27982617515855L91K441940,34,CO,organic,install,phone,23,,Claro,True,Claro,R
2020-04-01 12:25:24,5761921130-63940145965892A27982617515855L91K757351,25,CO,organic,install,phone,12,,Claro,True,Claro,BB
2020-04-01 12:25:26,5754533747-08070442A27982617515855L91K,25,CO,googleadwords_int,install,phone,12,UAC_Display,,False,,BB
2020-04-01 12:25:26,8973377892-72832545644992A27982617515785L91K161642,25,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,12,Instagram,,False,,BB
2020-04-01 12:25:26,5761923315-55295357987372A27982617515855L91K203577,25,CO,organic,install,tablet,12,,Virgin Mobile,True,Virgin Mobile,BB
2020-04-01 12:25:28,7361503094-5558872A27982617515575L91K,25,CO,Facebook Ads,install,phone,12,Facebook,,True,,BB
2020-04-01 12:25:28,5761100497-74508542A27982617515855L91K,25,CO,organic,install,phone,12,,,True,,BB
2020-04-01 12:25:28,4740662000-49033622A27982617515145L91K,25,CO,organic,install,phone,12,,,False,,BB
2020-04-01 12:25:29,5761917411-28812594187772A27982617515855L91K378475,25,CO,Facebook Ads,install,phone,12,Facebook,Virgin Mobile,True,Virgin Mobile,BB
2020-04-01 12:25:30,5761917830-78361387466402A27982617515855L91K834067,25,CO,organic,install,phone,12,,Movistar,True,Movistar,BB
